Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7KXjTSCq5nL1LoYtL7XAwS,"2YZyLoL8N0Wb9xBt1NhZWg","HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,86,spotify:user:rmal1103401,2020-10-21T16:09:42Z,"conscious hip hop,hip hop,rap,west coast rap",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
6H0AwSQ20mo62jGlPGB8S6,"17lzZA2AlOHwCwFALHttmp,7c0XG5cIJTrrAgEC3ULPiq,2iojnBLj0qIMiKPvVhLnsH,5ZS223C6JyBfXasXxrRqOk","It's A Vibe","Pretty Girls Like Trap Music","2 Chainz,Ty Dolla $ign,Trey Songz,Jhené Aiko",2017-06-16,210200,69,spotify:user:rmal1103401,2020-10-21T16:10:02Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,r&b,trap soul,dance pop,urban contemporary",0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,4
6vWEAOUSxohKxhp0K1BsxL,"1cNDP5yjU5vjeR8qMf4grg,5K4W6rqBFWDnAN6FQUkS6x","Mixed Personalities (feat. Kanye West)","We All Shine","YNW Melly,Kanye West",2019-01-18,230400,73,spotify:user:rmal1103401,2020-10-21T16:10:23Z,"melodic rap,rap,chicago rap,hip hop",0.661,0.44,2,-9.104,1,0.0803,0.457,0,0.128,0.352,149.937,4
7AQim7LbvFVZJE3O8TYgf2,"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","Fuck Love","17","XXXTENTACION,Trippie Redd",2017-08-25,146520,85,spotify:user:rmal1103401,2020-10-21T16:10:28Z,"emo rap,miami hip hop,rap,melodic rap,trap",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
6PoKfDY78ih5OveWirggRX,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,3hcs9uc56yIGFCSy9leWe7,7rkW85dBwwrJtlHRDkJDAC","Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV)","Drip Harder","Lil Baby,Gunna,Lil Durk,NAV",2018-10-05,187464,60,spotify:user:rmal1103401,2020-10-21T16:10:31Z,"atl hip hop,atl trap,rap,trap,melodic rap,chicago drill,chicago rap,drill,hip hop,canadian hip hop,canadian trap",0.859,0.506,10,-8.115,0,0.418,0.105,0,0.113,0.153,140.973,4
51w9Jbat1pLeWINGCpnQUR,"2jku7tDXc6XoB6MO2hFuqg,1pPmIToKXyGdsCF6LmqLmI,55Aa2cqylxrFIXC767Z865","TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix","TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix]","Tory Lanez,Rich The Kid,Lil Wayne",2018-11-27,248520,57,spotify:user:rmal1103401,2020-10-21T16:10:43Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap,atl hip hop,plugg,hip hop,new orleans rap",0.698,0.66,0,-7.883,1,0.052,0.0226,0,0.0622,0.451,159.949,4
0BOmhToQ03yOdpzYKMEnAg,"2hlmm7s2ICUX0LVIhVFlZQ","Baby Birkin","Drip or Drown 2","Gunna",2019-02-22,181948,62,spotify:user:rmal1103401,2020-10-21T16:10:58Z,"atl hip hop,melodic rap,rap,trap",0.848,0.649,2,-6.083,1,0.315,0.232,0,0.101,0.629,118.04,4
1AH60dMaEfNjzDoUIFwIQi,"31W5EY0aAly4Qieq6OFu6I,21WS9wngs9AqFckK7yYJPM,7wlFDEWiM5OoIAt8RSli8b","Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)","The Bigger Artist","A Boogie Wit da Hoodie,PnB Rock,YoungBoy Never Broke Again",2017-09-29,258158,57,spotify:user:rmal1103401,2020-10-21T16:11:23Z,"melodic rap,rap,trap,baton rouge rap",0.611,0.478,0,-5.839,1,0.107,0.035,0,0.107,0.138,172.076,4
62vpWI1CHwFy7tMIcSStl8,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292986,10,spotify:user:rmal1103401,2020-10-21T16:11:41Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
1RagpNpkD3KcjXMLGMe99V,"137W8MRPWKqSmrBGDBFSop,7d3WFRME3vBY2cgoP38RDo","Fr Fr (feat. Lil Skies)","Rolling Papers 2","Wiz Khalifa,Lil Skies",2018-07-13,195590,59,spotify:user:rmal1103401,2020-10-21T16:12:34Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,melodic rap",0.916,0.493,1,-7.371,0,0.162,0.12,0.00000263,0.211,0.327,140.057,4
1MQ8ydvrTnn2QJgXFATJvD,"4IVAbR2w4JJNJDDRFP3E83","Ex Calling","FREE 6LACK","6LACK",2016-11-18,211960,65,spotify:user:rmal1103401,2020-10-21T16:13:00Z,"atl hip hop,melodic rap,r&b,rap,trap",0.773,0.564,1,-7.241,1,0.249,0.00561,0.0000199,0.213,0.0588,155.976,4
2u7mxWSeoqTXndK5e08jMp,"7d3WFRME3vBY2cgoP38RDo,04ei5kNgmDuNAydFhhIHnD","Nowadays (feat. Landon Cube)","Life of a Dark Rose","Lil Skies,Landon Cube",2017-12-12,203907,69,spotify:user:rmal1103401,2020-10-21T16:13:13Z,"melodic rap,pop rap",0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,4
1rlIrbWboTRGeKfHhgbJRZ,"0VRj0yCOv2FXJNP47XQnx5,3TVXtAsR1Inumwj472S9r4","FLIP THE SWITCH (feat. Drake)","QUAVO HUNCHO","Quavo,Drake",2018-10-12,156195,66,spotify:user:rmal1103401,2020-11-02T15:47:54Z,"atl hip hop,melodic rap,rap,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,4
4DuUwzP4ALMqpquHU0ltAB,"2LIk90788K0zvyj2JJVwkJ","Tyler Herro","Tyler Herro","Jack Harlow",2020-10-22,156497,67,spotify:user:rmal1103401,2020-11-06T15:24:27Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,4
0s8QrhtXW1Av2tuLLerDjN,"0rpUnzu4JIoRkKkGvdcm7b","Onna Come Up","Onna Come Up","Lil Eazzyy",2020-06-05,128078,3,spotify:user:rmal1103401,2020-11-06T15:26:57Z,"chicago rap",0.793,0.571,1,-9.247,1,0.249,0.382,0.00000527,0.101,0.616,150.052,4
7o4gBbTM6UBLkOYPw9xMCz,"0WK3H9OErSn5zKOkOV5egm,3Fl1V19tmjt57oBdxXKAjJ","Moonwalking in Calabasas (feat. Blueface) - Remix","Moonwalking in Calabasas (feat. Blueface) [Remix]","DDG,Blueface",2020-09-11,170232,62,spotify:user:rmal1103401,2020-11-06T15:27:08Z,"pop rap,cali rap,rap",0.928,0.341,11,-10.196,0,0.103,0.0614,0,0.162,0.745,129.966,4
5SWnsxjhdcEDc7LJjq9UHk,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","Runnin","SAVAGE MODE II","21 Savage,Metro Boomin",2020-10-02,195906,84,spotify:user:rmal1103401,2020-11-06T15:27:31Z,"atl hip hop,hip hop,rap",0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
0VZe8C7xgAIQC0E0qEVIEh,"31W5EY0aAly4Qieq6OFu6I","Mood Swings","Artist 2.0","A Boogie Wit da Hoodie",2020-02-14,156960,59,spotify:user:rmal1103401,2020-11-06T15:31:28Z,"melodic rap,rap,trap",0.941,0.676,4,-5.54,0,0.0936,0.211,0.00000464,0.0986,0.93,120.073,4
6V7g6qM8wheMivMWrzbPTM,"2HUwZ0kumzCSlhFcjFZfpp","Leave Me Alone","LOVE FOR GUALA","Flipp Dinero",2019-11-22,195637,72,spotify:user:rmal1103401,2020-11-06T19:29:49Z,"melodic rap,trap",0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,4
02iYJG3KLBJODa5JkQ4O6y,"5SXuuuRpukkTvsLuUknva1","hooligan","hooligan / sons & critics","Baby Keem",2020-09-18,156774,54,spotify:user:rmal1103401,2020-11-06T19:31:13Z,"hip hop,rap",0.77,0.636,10,-7.636,0,0.0901,0.198,0.00000292,0.115,0.414,93.032,3
341lTIxmhybbQsgydwJiFx,"1MXZ0hsGic96dWRDKwAwdr,4r63FhuTkUYltbVAg5TQnk","Stuntin' On You (feat. DaBaby)","Stuntin' On You (feat. DaBaby)","Tyla Yaweh,DaBaby",2020-07-17,141122,60,spotify:user:rmal1103401,2020-11-06T19:31:53Z,"cali rap,melodic rap,hip hop,north carolina hip hop,pop rap,rap,trap",0.796,0.683,10,-5.165,0,0.277,0.0111,0.00000258,0.126,0.737,173.852,3
79Dpa6xXRNsXzMueN8BvAg,"2hlmm7s2ICUX0LVIhVFlZQ","On A Mountain","Drip or Drown 2","Gunna",2019-02-22,175721,48,spotify:user:rmal1103401,2020-11-08T19:05:05Z,"atl hip hop,melodic rap,rap,trap",0.787,0.552,4,-7.676,0,0.0685,0.0808,0,0.102,0.21,81.987,4
03o9Cj2S5T56GeV9SeZNt0,"2hlmm7s2ICUX0LVIhVFlZQ","DO BETTER","WUNNA","Gunna",2020-05-22,152386,59,spotify:user:rmal1103401,2020-11-08T19:05:17Z,"atl hip hop,melodic rap,rap,trap",0.833,0.456,1,-11.54,0,0.0582,0.134,0,0.22,0.624,120.06,4
7uZXXMz8td5gRf75oupj9B,"2hlmm7s2ICUX0LVIhVFlZQ,0dvFTsuG02c4cRbcSQ8zE6","WUNNA FLO (feat. Yak Gotti)","WUNNA (Deluxe)","Gunna,Yak Gotti",2020-07-24,177213,47,spotify:user:rmal1103401,2020-11-08T19:05:21Z,"atl hip hop,melodic rap,rap,trap,atl trap",0.918,0.461,5,-8.855,0,0.307,0.218,0,0.0914,0.556,120.013,4
5274I4mUMnYczyeXkGDWZN,"1RyvyyTE3xzB2ZywiAwp0i,4MCBfE4596Uoi2O4DtmEMz","Fine China","Future & Juice WRLD Present... WRLD ON DRUGS","Future,Juice WRLD",2018-10-19,141586,73,spotify:user:rmal1103401,2020-12-28T17:54:58Z,"atl hip hop,hip hop,rap,southern hip hop,trap,chicago rap,melodic rap",0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,4
7IMwEtpAiJanqF6vQteZN2,"7rkW85dBwwrJtlHRDkJDAC,2hlmm7s2ICUX0LVIhVFlZQ,0Y5tJX1MQlPlqiwlOH1tJY","Turks (with Gunna & ft. Travis Scott)","Good Intentions","NAV,Gunna,Travis Scott",2020-05-08,161319,67,spotify:user:rmal1103401,2020-12-28T17:55:08Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,atl hip hop,hip hop,slap house",0.894,0.618,7,-4.356,0,0.129,0.0808,0,0.558,0.379,119.1,4
3KkWGDCb6byHjNYjxBihGK,"7rkW85dBwwrJtlHRDkJDAC","Habits","Bad Habits (Deluxe)","NAV",2019-03-26,204363,54,spotify:user:rmal1103401,2020-12-28T17:55:36Z,"canadian hip hop,canadian trap,melodic rap,rap,trap",0.75,0.534,9,-7.004,1,0.294,0.23,0,0.152,0.451,159.998,4
3kW4z2pIj5VY5fLjBrMRL5,"4O15NlyKLIASxsJ0PrXPfz","P2","Eternal Atake","Lil Uzi Vert",2020-03-06,234626,67,spotify:user:rmal1103401,2020-12-28T17:55:42Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,4
05nbZ1xxVNwUTcGwLbp7CN,"7rkW85dBwwrJtlHRDkJDAC","Myself","NAV","NAV",2017-02-24,226040,70,spotify:user:rmal1103401,2020-12-28T17:55:48Z,"canadian hip hop,canadian trap,melodic rap,rap,trap",0.749,0.398,5,-7.44,0,0.171,0.648,0.00000126,0.115,0.0859,80.032,4
4GXl8l1MfZPf2GvpyRPJBf,"50co4Is1HCEo8bhOyUWKpn,0Y5tJX1MQlPlqiwlOH1tJY","pick up the phone","pick up the phone","Young Thug,Travis Scott",2016-06-03,252262,72,spotify:user:rmal1103401,2020-12-28T17:55:57Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,hip hop,slap house",0.706,0.716,7,-4.263,0,0.0768,0.115,0,0.316,0.459,136.904,4
6JjEVlMkfHWMeYavkEYzNO,"5lCY3tqdQxbeg5igSlObaT","Gassed Up","Gassed Up","Nebu Kiniza",2016-08-26,193911,69,spotify:user:rmal1103401,2020-12-28T17:56:27Z,"melodic rap,plugg",0.798,0.568,5,-9.072,0,0.135,0.0213,0,0.0586,0.45,148.88,3
4hqOmrCCJKyiuwDexd8c2t,"7rkW85dBwwrJtlHRDkJDAC,1Xyo4u8uXC1ZmMpatF05PJ","Price On My Head (feat. The Weeknd)","Bad Habits (Deluxe)","NAV,The Weeknd",2019-03-26,217775,58,spotify:user:rmal1103401,2020-12-28T17:57:15Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,canadian contemporary r&b,canadian pop,pop",0.768,0.574,6,-6.104,0,0.136,0.384,0.0000165,0.336,0.278,74.949,4
1gVCEnryJhkdQcuC0Kbvor,"4r63FhuTkUYltbVAg5TQnk","FIND MY WAY","BLAME IT ON BABY","DaBaby",2020-04-17,139890,58,spotify:user:rmal1103401,2020-12-28T17:57:18Z,"hip hop,north carolina hip hop,pop rap,rap,trap",0.836,0.624,4,-6.75,0,0.184,0.187,0,0.138,0.7,103,4
2SAqBLGA283SUiwJ3xOUVI,"3TVXtAsR1Inumwj472S9r4,3hcs9uc56yIGFCSy9leWe7","Laugh Now Cry Later (feat. Lil Durk)","Laugh Now Cry Later (feat. Lil Durk)","Drake,Lil Durk",2020-08-14,261492,80,spotify:user:rmal1103401,2020-12-28T17:58:53Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,chicago drill,chicago rap,drill,trap",0.761,0.518,0,-8.871,1,0.134,0.244,0.0000347,0.107,0.522,133.976,4
6EDO9iiTtwNv6waLwa1UUq,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4","POPSTAR (feat. Drake)","POPSTAR (feat. Drake)","DJ Khaled,Drake",2020-07-17,200221,73,spotify:user:rmal1103401,2020-12-28T17:59:01Z,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop",0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4
35RJhm1pEovTBwnNR0zWad,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4","GREECE (feat. Drake)","GREECE (feat. Drake)","DJ Khaled,Drake",2020-07-16,218901,73,spotify:user:rmal1103401,2020-12-28T17:59:15Z,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop",0.695,0.343,5,-10.798,1,0.0432,0.0743,0.00000104,0.107,0.229,85.84,4
5H4mXWKcicuLKDn4Jy0sK7,"3TVXtAsR1Inumwj472S9r4","Time Flies","Dark Lane Demo Tapes","Drake",2020-05-01,192931,79,spotify:user:rmal1103401,2020-12-28T17:59:25Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,4
3KixNgUEaDtrKJVzdqjU5q,"3TVXtAsR1Inumwj472S9r4","Landed","Dark Lane Demo Tapes","Drake",2020-05-01,152195,61,spotify:user:rmal1103401,2020-12-28T17:59:34Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.881,0.636,7,-4.629,1,0.287,0.00606,0,0.111,0.715,163.949,4
6Kj17Afjo1OKJYpf5VzCeo,"3TVXtAsR1Inumwj472S9r4,699OTQXzgjhIYAHMy9RyPD","Pain 1993 (with Playboi Carti)","Dark Lane Demo Tapes","Drake,Playboi Carti",2020-05-01,149077,80,spotify:user:rmal1103401,2020-12-28T17:59:49Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,plugg,pluggnb,rage rap",0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,4
2KvHC9z14GSl4YpkNMX384,"3TVXtAsR1Inumwj472S9r4","Do Not Disturb","More Life","Drake",2017-03-18,283550,79,spotify:user:rmal1103401,2020-12-28T18:00:08Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,4
77JzXZonNumWsuXKy9vr3U,"31W5EY0aAly4Qieq6OFu6I","Beasty","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,152829,56,spotify:user:rmal1103401,2021-01-27T21:12:23Z,"melodic rap,rap,trap",0.86,0.418,7,-9.061,0,0.158,0.292,0,0.106,0.374,126.023,4
43KDvvVHjDBtx8qD5hs5qH,"31W5EY0aAly4Qieq6OFu6I,6RTLnOk36W68I78qjRi0XB","It's Crazy (feat. Melody)","Artist 2.0 (Deluxe)","A Boogie Wit da Hoodie,Melody",2020-06-19,135017,59,spotify:user:rmal1103401,2021-01-27T21:12:27Z,"melodic rap,rap,trap",0.505,0.515,1,-7.096,0,0.0354,0.846,0.000298,0.329,0.608,110.307,3
2fXwCWkh6YG5zU1IyvQrbs,"7tYKF4w9nC0nq9CsPZTHyP","Broken Clocks","Ctrl","SZA",2017-06-09,231253,82,spotify:user:rmal1103401,2021-01-27T21:12:32Z,"pop,r&b,rap",0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,4
3Qu5bTS5AvgS0TpeGhQyfc,"3TVXtAsR1Inumwj472S9r4","The Language","Nothing Was The Same (Deluxe)","Drake",2013-01-01,224013,0,spotify:user:rmal1103401,2021-01-27T21:12:41Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.831,0.651,1,-8.363,1,0.437,0.0125,0,0.0809,0.502,120.064,4
6cT5orvyKqwghJp6KB9vG0,"3TVXtAsR1Inumwj472S9r4","Furthest Thing","Nothing Was The Same (Deluxe)","Drake",2013-01-01,267373,0,spotify:user:rmal1103401,2021-01-27T21:12:48Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.484,0.78,9,-5.264,0,0.135,0.147,0,0.057,0.271,137.101,4
0mkjekH9rwp4Fg5PxzUTrd,"3TVXtAsR1Inumwj472S9r4","0 To 100 / The Catch Up","0 To 100 / The Catch Up","Drake",2013-07-14,275226,4,spotify:user:rmal1103401,2021-01-27T21:12:53Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.559,0.716,11,-3.964,0,0.39,0.737,0,0.252,0.504,176.618,4
3YJJjQPAbDT7mGpX3WtQ9A,"7tYKF4w9nC0nq9CsPZTHyP","Good Days","Good Days","SZA",2020-12-25,279204,80,spotify:user:rmal1103401,2021-01-27T21:13:05Z,"pop,r&b,rap",0.436,0.655,1,-8.37,0,0.0583,0.499,0.0000081,0.688,0.412,121.002,4
2WP8G2pdddDmnh1xbfKBOI,"3TVXtAsR1Inumwj472S9r4","Finesse","Scorpion","Drake",2018-06-29,182080,78,spotify:user:rmal1103401,2021-01-27T21:13:15Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,4
2mmUoyPxzbxehpfm1TpTRK,"3TVXtAsR1Inumwj472S9r4","Star67","If You're Reading This It's Too Late","Drake",2015-02-12,294973,63,spotify:user:rmal1103401,2021-11-02T19:30:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.521,0.392,3,-7.88,1,0.17,0.747,0.00000881,0.198,0.166,91.939,4
0TK2EY9qEOo7n2c1UGUukJ,"6ASri4ePR7RlsvIQgWPJpS","18","nothings ever good enough","iann dior",2019-05-22,127111,36,spotify:user:rmal1103401,2021-11-24T13:38:34Z,"melodic rap",0.607,0.462,0,-9.644,1,0.102,0.047,0,0.0831,0.585,170.039,4
76vviJBqmRdMMb9u9npgfj,"31W5EY0aAly4Qieq6OFu6I,7rkW85dBwwrJtlHRDkJDAC","Pull Up (feat. NAV)","Hoodie SZN","A Boogie Wit da Hoodie,NAV",2018-12-21,193575,52,spotify:user:rmal1103401,2022-01-02T08:51:31Z,"melodic rap,rap,trap,canadian hip hop,canadian trap",0.828,0.37,7,-7.446,0,0.264,0.487,0,0.119,0.557,149.95,4
11pEKMLmavDu8fxOB5QjbQ,"3TVXtAsR1Inumwj472S9r4","Pipe Down","Certified Lover Boy","Drake",2021-09-03,205721,75,spotify:user:rmal1103401,2022-01-02T08:51:39Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.518,0.69,9,-6.15,1,0.107,0.128,0,0.176,0.59,77.837,4
37Nqx7iavZpotJSDXZWbJ3,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK","Girls Want Girls (with Lil Baby)","Certified Lover Boy","Drake,Lil Baby",2021-09-03,221979,78,spotify:user:rmal1103401,2022-01-02T08:51:50Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,trap",0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,4
2BcMwX1MPV6ZHP4tUT9uq6,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,08Ld63UgKrJ0nZnCkzHtzc","Knife Talk (with 21 Savage ft. Project Pat)","Certified Lover Boy","Drake,21 Savage,Project Pat",2021-09-03,242965,83,spotify:user:rmal1103401,2022-01-02T08:51:54Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,crunk,dirty south rap,gangster rap,memphis hip hop,trap",0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887,4
34D6FJysnQioVingDKufuf,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i","N 2 Deep","Certified Lover Boy","Drake,Future",2021-09-03,273577,70,spotify:user:rmal1103401,2022-01-02T08:51:58Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,southern hip hop,trap",0.507,0.429,2,-7.726,1,0.326,0.0518,0,0.109,0.0744,91,3
4ZUNw5tDBZTOqzPEVIYyOy,"6ASri4ePR7RlsvIQgWPJpS,4O15NlyKLIASxsJ0PrXPfz","V12 (feat. Lil Uzi Vert)","V12 (feat. Lil Uzi Vert)","iann dior,Lil Uzi Vert",2021-09-14,177835,38,spotify:user:rmal1103401,2022-01-02T08:52:03Z,"melodic rap,hip hop,philly rap,rage rap,rap",0.705,0.681,4,-3.286,0,0.148,0.411,0,0.121,0.626,164.941,4
4wuMS7NGVbU7hdu94K5icd,"6fWVd57NKTalqvmjRd2t8Z,4Ga1P7PMIsmqEZqhYZQgDo","Prada (feat. Lil Tecca)","Prada (feat. Lil Tecca)","24kGoldn,Lil Tecca",2021-10-08,151585,60,spotify:user:rmal1103401,2022-01-02T08:52:07Z,"cali rap,pop rap,melodic rap,pluggnb,rap",0.686,0.69,6,-6.13,0,0.24,0.122,0,0.137,0.528,178.157,4
4O7FYAjDATiyylfIIAuRNE,"31W5EY0aAly4Qieq6OFu6I,3hcs9uc56yIGFCSy9leWe7","24 Hours (feat. Lil Durk) [Bonus]","B4 AVA","A Boogie Wit da Hoodie,Lil Durk",2021-12-10,205702,64,spotify:user:rmal1103401,2022-01-02T08:52:17Z,"melodic rap,rap,trap,chicago drill,chicago rap,drill,hip hop",0.586,0.474,2,-9.21,0,0.18,0.334,0,0.118,0.146,91.105,4
35uYYHfPcA5zcl8IeVXxOb,"31W5EY0aAly4Qieq6OFu6I","Be Free","B4 AVA","A Boogie Wit da Hoodie",2021-12-10,188486,52,spotify:user:rmal1103401,2022-01-02T08:52:20Z,"melodic rap,rap,trap",0.634,0.512,10,-7.123,0,0.117,0.0199,0,0.115,0.264,126.961,4
3CUqjIsPPuncCJFIydwq5a,"31W5EY0aAly4Qieq6OFu6I","Glasses","B4 AVA","A Boogie Wit da Hoodie",2021-12-10,202133,55,spotify:user:rmal1103401,2022-01-02T08:52:23Z,"melodic rap,rap,trap",0.624,0.602,5,-6.571,0,0.23,0.249,0,0.103,0.63,100.197,3
0zaoWwS8RpE3LSDdmkg8TC,"1zNqQNIdeOUZHb8zbZRFMX,5ZS223C6JyBfXasXxrRqOk","In The Dark (with Jhené Aiko)","Shang-Chi and The Legend of The Ten Rings: The Album","Swae Lee,Jhené Aiko",2021-09-03,161146,61,spotify:user:rmal1103401,2022-01-02T08:52:28Z,"melodic rap,rap,trap,r&b",0.686,0.654,6,-6.7,1,0.0936,0.433,0,0.108,0.663,98.077,4
5R4Yrc2j4jw1itr4hKcN26,"4MCBfE4596Uoi2O4DtmEMz,6AgTAQt8XS6jRWi4sX7w49,6Xgp2XMz1fhVYe7i6yNAax","Feline (with Polo G & Trippie Redd)","Fighting Demons","Juice WRLD,Polo G,Trippie Redd",2021-12-10,212203,7,spotify:user:rmal1103401,2022-01-02T08:52:32Z,"chicago rap,melodic rap,rap,trap",0.575,0.619,0,-6.663,1,0.322,0.0208,0,0.103,0.296,110.109,5
7uLFOXgLrS90tEYPO1DGXy,"31W5EY0aAly4Qieq6OFu6I","Man in the Mirror","B4 AVA","A Boogie Wit da Hoodie",2021-12-10,215303,68,spotify:user:rmal1103401,2022-01-02T08:52:39Z,"melodic rap,rap,trap",0.849,0.631,3,-4.241,0,0.0637,0.171,0,0.149,0.55,135.997,4
2Q3jFbyE61mCjS3SkW4toJ,"3TVXtAsR1Inumwj472S9r4","Race My Mind","Certified Lover Boy","Drake",2021-09-03,269883,69,spotify:user:rmal1103401,2022-01-02T08:52:43Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.488,0.635,10,-7.19,1,0.26,0.179,0.00000816,0.156,0.783,174.072,4
